time_period,area_id,lat,lon,population,traffic,green_space,crime_rate,avg_income,public_transport_access,air_quality_index,housing_density,commercial_area_percentage,healthcare_facilities,education_facilities,energy_consumption,water_usage,waste_generation,internet_connectivity,elderly_population_percentage
3,39,40.79592069276151,-73.06852100740332,20950,3155,11.441737155991055,4.7786735491313586,142857,68.25117301162001,132.4464316659186,718.1690874238443,17.06644533253644,8,5,212.72610798658715,344.97948733075066,13.581741460208729,83.90729342093836,26.742397121290846
3,40,41.781664296579265,-73.55096223963004,61726,248,26.211216728778073,7.36826455751504,41353,24.465505460471306,84.26017632667293,840.4509433976176,44.47042104480296,8,1,595.5135710872278,136.6219177861222,19.169088772560087,96.44482005567829,25.51268760580273
3,41,41.52006980360635,-73.95123368118686,40993,9813,10.929458575579929,5.4647636102537644,90686,68.37882008898745,150.62376943593483,730.1778673732592,44.13274059795177,13,22,461.03317254261776,476.5082297065057,45.693151694769675,64.9948030762369,18.136128159054486
3,42,40.21898194510892,-73.79714676127213,77000,5292,9.237693282172442,9.947749545739061,56572,2.660836607768413,147.04570362031922,629.3934138120386,31.13401995750466,5,10,285.29378936048903,208.61647112450802,21.34991275107625,65.19428053671524,21.90489365891348
3,43,41.71720021396499,-73.03726741613886,89905,1047,10.955728106676487,3.2857063273229423,126261,57.875647635999925,123.65700420274396,783.6474678671622,36.64747524796032,2,12,705.5485209283871,273.7531377589981,95.52763123625631,71.99753959192255,5.479197188124444
3,44,40.86397874292688,-73.96698806409967,79572,3649,7.087623326693493,7.889270239488795,53350,17.589028341866207,47.076652379671515,499.4271029353005,46.16757274985952,1,24,229.81601900629317,391.5395743343138,55.055757910053785,96.47140449527086,8.665363928996058
3,45,41.29185578604608,-73.76712085384818,96119,1394,20.819453039560845,5.9368461990873325,54398,49.34067004133952,182.32658274169512,928.7340943620871,12.44390684577842,11,18,985.537846128162,457.76189125736573,14.990071213345727,93.3213705576428,16.445123313980165
3,46,40.51792321004995,-73.12125347632308,52360,6088,28.471699983181942,2.056214876993411,52398,16.874943839822954,193.665392019851,458.35452681135655,47.5571798798461,13,1,522.153769951107,81.96683963150356,83.64770359077727,73.42729602571367,19.36455493879699
3,47,41.02956846986627,-73.48673949542956,61740,4502,4.779292561997741,6.434289495173307,68259,84.00188319206985,108.9964556200036,95.91512452434057,15.658226176844583,18,18,212.15355687021227,214.6546843780134,30.645415193894383,68.7321244724605,6.367329364406691
3,48,40.03534008959087,-73.89723175735021,75329,1720,13.49852813659789,5.105202612988446,133496,42.478334152418626,68.34976846518546,191.58940706297648,5.30783366667636,14,27,717.0865743386794,151.82480036471316,21.862614690701143,95.48170977787848,11.875619312194944
3,49,40.44722523958533,-73.14290306039008,90743,5607,19.288423554509333,4.301427320968263,119846,7.830167047955749,114.68636507113222,107.36147237431099,25.217354613049242,11,17,957.5509502535259,157.69952894631137,66.1702078041089,78.9630505643143,26.89212818965265
3,50,40.542861728552104,-73.99629759316758,69045,5116,8.45741818216378,7.193881555748202,93644,68.05606661388379,59.91126392297945,463.1663789945512,9.300159678125084,7,16,941.8823420036807,490.91159092142215,88.16975477072539,66.95843550784902,6.154912080040721
3,51,41.15919345482535,-73.08739497311689,59899,6813,1.204244524100114,8.054960460322443,87804,26.51707411833556,132.57195752693315,965.794148254615,46.21164566858348,12,2,815.5992542740522,111.08563389495548,97.96943657836111,98.57412936143946,9.093223946979274
3,52,40.59884624960621,-73.89984500249324,85171,9344,24.66271789304099,3.783156071652595,107597,9.252855436671915,79.88645580617089,424.73993169804476,28.15528056567343,19,13,915.4908358123832,111.98034449951388,14.891328851379136,60.74124934377333,8.590534451720407
3,53,41.31589897156325,-73.2725229220035,29718,5173,9.870949584584077,4.8313464556549945,80281,70.85835457678252,146.37454745730017,182.22406884430526,21.25472265391153,5,7,215.03065992434446,312.0068519611638,36.98868415996584,61.37612833813833,20.873243252943595
3,54,41.71786469864946,-73.65523023310013,27811,6941,26.839628806049134,8.136088133673558,105235,60.43044198214788,126.00373612376548,423.20911238246856,11.494041965936669,8,20,115.00439553966979,443.09041891034656,31.28274210148251,68.46026997127072,23.40088501065164
3,55,40.64003222617478,-73.49395530758817,22304,3026,28.832625922397106,8.515814000172373,116296,66.43393666056822,68.6755579149145,28.90820736018858,36.040606129078974,8,26,491.7634517688707,286.3192523502328,27.966592689392577,90.0217665501495,23.660495750246227
3,56,40.29103460077485,-73.12202161750034,75094,8819,24.58111812997004,5.884312404534523,67387,35.17201113456523,88.03606573943863,78.61469530791189,31.019827155048027,5,22,765.037409814525,63.12645153083448,58.71143929904471,62.116297330826576,22.528605499166336
3,57,40.111455971401966,-73.08827215165837,40462,3076,14.925321942594747,4.858856061896132,138965,29.09993895646631,173.79182100417924,905.408283446869,5.033646876673898,18,27,747.3705481226023,328.43614210592284,17.351178837971858,68.70899595195608,11.258506684534652
3,58,41.66344926261018,-73.53680056369107,51713,4106,28.111898350080747,6.370858888547155,101218,12.93806169667009,75.1642438015882,108.1546511548477,33.03293198825217,9,10,800.1864744138431,149.21171644971642,24.810945258640142,76.2532892385507,28.164634580459527
3,59,41.42084363002483,-73.58107637520708,19562,7710,20.32581183615265,2.854040684634225,130848,71.48984380772886,85.96893394863108,313.3779131847406,48.29958095521751,3,11,360.49273122701976,265.8312935350061,97.55597427940201,60.19473630622013,15.31695620947873
3,60,40.200915099361936,-73.49084203443739,51468,1296,12.800054510328208,2.206990747853351,88773,73.26126992403988,136.94503277620092,219.96042510260395,15.75489560951981,15,28,286.1179084397297,466.27905040117474,42.95018061358761,64.14546905923183,22.56013414665505
3,61,40.59891544786851,-73.73114308709583,96041,2006,12.83019673266739,9.80261207816499,149289,79.00832499714377,123.25814967082893,54.41195205143984,33.01461457080268,18,9,661.369353478836,110.3112024435463,20.418404162169217,93.76743583296326,8.482558467697858
3,62,41.04046392100805,-73.9628866800377,51715,1140,27.325076065855182,0.8741680787108386,31779,21.560976524304476,162.7420541514616,224.93219717519145,29.391218134987085,5,9,946.788640745238,132.3018738809009,61.06988872209066,75.08030847834979,29.12321503754565
3,63,40.547084058003875,-73.60034199791424,48218,6463,16.557641344465722,5.026301156212535,146088,1.401451752605698,113.37168665881893,932.9442150817625,34.96762247362089,5,20,587.8137686317534,256.80333987748486,54.90711497987137,62.888527413407516,22.110884026732688
3,64,41.00644082971727,-73.23485115013874,1453,9996,5.33206745056653,6.48256954077822,129122,85.99407141834092,42.60706396865284,611.7006542208184,8.770593764671773,3,12,786.2806339979812,313.21890229042475,33.96083513489292,61.25370675435467,7.986222099107144
3,65,41.24460595814805,-73.06557978315749,95276,3643,22.315758324047863,8.664510632490416,65031,54.69155137931242,109.24952002617019,98.57839158228334,23.80928384781111,13,10,870.5382597951942,94.65694921385645,18.164879447304777,70.50781908007741,26.869151563849837
3,66,40.257805170146995,-73.28000319737255,11929,7235,23.878504926010145,2.3369044882536363,77934,27.416403767230012,64.01134537705819,765.5185571681056,41.10121306558013,18,7,476.0955969558487,70.0290676742771,36.02230465768849,78.0514070871056,7.92457615963144
3,67,40.906534921510044,-73.1468241877422,96310,8724,3.288965796113957,1.9167131883027433,143942,51.351786674177,190.05584472228142,540.3320807514696,22.73857225699586,19,21,543.6844394122802,262.35612975403535,54.128124046884544,93.87140007478982,25.798538542201303
3,68,40.807039984880426,-73.66670014012948,66212,9846,7.9117791082119115,7.939550847155906,38804,52.77620653364475,111.48819343271998,978.5474996004752,39.79254612861315,11,27,800.5855661032599,126.74212200420165,50.26154941050631,68.41838688706137,22.239576638330746
3,69,41.75461947238607,-73.70963811463332,44005,2950,13.971779931325418,9.655179182347664,53535,25.822681325998296,48.69340881335202,463.1869665770928,39.178406692262485,2,9,738.3665144266913,59.51742050723733,47.703968018555145,91.03460260811147,13.468323894360786
3,70,41.1274742028908,-73.7950207671741,93385,8528,25.72373670138951,1.9819638642166815,66021,18.356411421693288,164.18384272260005,434.5955455007631,13.50435469870288,10,17,567.2862771431141,155.46654080504396,21.120983866141856,64.94763402455042,19.581904928477414
3,71,41.46951857769876,-73.67846699116166,57947,8629,4.689521721173311,9.146945603370572,87480,65.89018065748571,197.82506382174668,272.39681453519046,35.24267761977809,19,21,199.06638416295146,222.52453863439933,85.3445767775523,94.61178236804098,20.07115950989091
3,72,41.45507285446028,-73.88484421259713,94710,1038,11.903165435945034,7.5631009698029406,113569,19.499673752101977,62.69547196929008,624.351278553224,33.725752930882884,18,6,673.6622330882994,410.8216549439818,51.97371350540937,74.4666433278017,7.710009317915568
3,73,41.75186604437241,-73.2168399709721,16357,661,1.7966463128765606,4.036258952698971,104632,94.61868939912613,115.95428835249592,544.8150941108324,7.264531982059878,14,24,268.61211219411,64.61184726128673,76.90176060130112,88.93321215975853,8.401405860791073
3,74,41.672157801590565,-73.84521396515389,57799,1274,11.796905858618386,2.546637658899619,122103,40.74078813546854,197.3138981558653,65.3670866269434,11.398161937430823,1,8,663.2570754841382,74.52917483617381,85.27957636385109,80.47754522727712,18.175190614538344
3,75,41.12318901542439,-73.8291862936938,1769,1522,18.211396058833692,2.1011777594021455,48653,97.01168864184322,4.3963629619245825,804.6704312826614,40.46158173087599,19,24,222.06395440658207,115.53289101744053,72.76884555134733,85.71226364344695,24.568641856284668
3,76,41.874962344798206,-73.30807263673341,36863,420,27.698215964612498,0.9363289333362923,96922,7.252231695448142,140.6560108084501,408.5010919352406,46.40180236456566,10,3,790.5512597640671,466.9994992490915,53.53217408321145,72.62213897772443,24.72362809837317
3,77,41.36357099557691,-73.11124751624973,40220,8167,11.170583851770445,7.728400834265034,68192,26.794275010684785,104.03892154477712,570.0846058101924,5.688976398210745,5,2,425.44658658285056,232.88834345096203,82.84325899932512,75.17133566910178,6.180621912368871
3,78,40.3528795409407,-73.04409682761182,6609,2101,11.29300482807247,5.031791670513446,138261,91.13418162164088,110.81985607916522,182.75350153397562,22.041651001152168,19,16,418.7387770835455,238.7666682904189,45.16241833908539,86.6332331060745,10.387821438694221
3,79,40.442143105627984,-73.27078905149915,69104,9430,18.59476985713011,1.6678733518367417,144921,1.0551636815900545,18.285253772341846,561.2703077433387,45.13429085037844,15,16,394.9725033065153,102.0225247751805,44.97678510463925,61.48886818277317,27.940017406547504
3,80,41.34622269624906,-73.00925119060678,46807,9709,14.716727217246428,5.196850311503769,134292,97.47600813361953,168.5076458797274,505.86783983070313,49.163964121491134,11,27,372.7591850575915,337.20098676827513,41.500618162586086,97.13490207923167,6.6406522044454395
3,81,41.09882366412193,-73.40913373260489,79006,811,8.414320476622619,3.6456642751986443,124830,84.94699015836623,108.24075315425968,805.8212873863345,27.89983648284106,1,11,445.5523080137397,249.99843095217443,22.74555204879555,64.09985316756851,18.386623741423854
3,82,40.170287273112166,-73.69705483210991,68313,1322,21.818246836005926,9.926255484528703,48161,88.12506816818897,70.03730486639222,92.4250814701258,37.60510591214682,14,22,804.6312528318151,249.1946817171949,53.67400681083594,91.11637626994147,14.559083276540697
3,83,40.88625469064583,-73.62380953123038,2831,1669,16.25245073014232,8.087994445011507,85568,88.86421138365172,96.76999400664465,731.1382624264438,19.240455944005596,1,28,275.01716726408233,302.8766494969577,38.310773583462876,63.374835857540205,22.12515216657947
3,84,41.4155064152108,-73.64000758122094,10491,6482,3.362743033675315,1.9333923361205219,30368,31.541639125868347,136.5198559562611,872.7736563398145,15.686871906298993,11,22,340.53281663235555,239.68003212963075,18.495772831347324,65.02823626048463,15.360851174208285
3,85,41.5248890438782,-73.09968776042551,20276,5634,19.427409700386185,8.057639182933313,128099,7.308509102615024,54.733276984291535,980.2054085648488,31.831635885471595,7,12,109.10298849475222,116.9639215331792,79.8285060589714,77.87134706032846,16.18750619526071
3,86,41.910045839223336,-73.08036509197193,31028,5594,2.8820791066138742,4.657255776674976,75712,54.15969227984869,125.8847422234201,264.34514184537045,41.03612095903361,15,8,553.3474911309606,423.59129795559295,69.7611005260842,73.53471463700863,28.38807556897143
3,87,41.82441514249837,-73.7906516006159,84276,1114,22.497952542172104,8.276102613491533,101545,88.98363940883107,120.10695364128297,534.751815820257,6.252847306816383,3,15,513.6532765596338,332.8267550376055,60.15266499865696,89.70543958726762,11.99417327217602
3,88,41.129905215304944,-73.91185775660921,18459,2750,19.378868528519753,1.4050730310859327,111099,27.7891125987756,99.63785983479583,336.23510963625677,24.827140132662862,10,29,715.7881676696379,447.09853610641176,28.315999749869782,94.93444471365751,6.494056854459611
3,89,41.777198560874304,-73.67092622053927,54413,9865,15.850568724261255,9.406901877232318,121737,20.82776751535458,41.044017458814366,197.62385280500303,10.652702592030618,7,10,897.3299029990826,398.7178125376797,76.17260946761141,91.89347222599851,11.735447233239292
3,90,41.77488338150498,-73.8626966248584,50377,8283,13.646043926360065,1.569026241461201,136705,38.724604820347494,156.88113312168002,497.9673227287567,13.139353599140136,11,10,893.4718142578696,281.8365017621961,79.71873578137158,82.48579015310341,18.8175972511385
3,91,40.22948391667639,-73.87386234198385,8213,9835,21.962336913106157,0.3248659669016496,34134,14.400322391982211,199.89357884051603,626.1521721584425,24.394454269573572,12,2,144.63415739807752,92.60644572715778,12.95710279663567,79.96679333050648,20.015165729679566
3,92,40.12495952271564,-73.27877553250109,77794,8201,20.870842159326116,9.818971400352456,50607,68.60911539434869,189.75809953838362,275.36671550485136,41.51596726182568,18,13,584.3089090358319,81.74752866945256,94.06296920175754,90.6540512222956,21.448747780114807
3,93,41.64779276324933,-73.35248020442984,49506,4684,21.704780488078374,9.246586095822467,79508,62.20091888089806,108.01586438443915,752.1181415438957,37.74033659444903,3,18,423.81047204373664,232.6154414901222,97.33946939956877,64.49543729166103,11.712622931320883
3,94,40.98480351840867,-73.16327031385622,43495,4884,9.031683925613686,0.6579821779523898,125046,41.08163955674278,43.53995977144649,966.3612445389065,10.878547170081188,7,10,802.4240245421395,140.52885452999575,17.205706227606903,78.97812719378094,5.249230868362963
3,95,40.169532308852666,-73.19237413043703,84683,3391,27.539025791741985,8.545154359107496,68889,92.31687117541793,41.32863697834106,875.3680268455722,6.370601363172357,11,29,309.61165478453347,430.398489059927,75.44465287661247,99.23044697555406,8.892314943898324
3,96,40.45132916610411,-73.7882018501185,26596,9738,2.9331350648758767,9.985608065856287,57563,73.54635285976832,16.003653951535867,365.8699756354041,43.62662330238463,9,11,933.573687773164,54.0941815763492,16.787095839350943,70.01434918283422,21.73288540908754
3,97,41.77654439302301,-73.54005804870604,39674,1821,29.146085451126382,5.589532402703769,88971,51.90216935785558,195.85265828090326,699.3988082077002,35.2389262067173,6,18,769.2422658045559,387.6223232622973,38.55600853983148,79.34855329562853,12.365083323511401
3,98,40.51741014064857,-73.97410392975051,62914,704,9.213353430480355,8.814103323232501,118720,32.35246137370379,36.76257789636299,581.1667621113913,11.967862759135473,4,6,727.3117125408367,302.0521923542068,44.781630789514175,76.80998407230167,19.05277206558074
3,99,40.01172945577432,-73.92149013154639,9419,8440,29.268325459191978,8.25603424907015,75687,27.06836043017311,74.09828741190285,573.2321917862691,44.67690363373631,1,2,765.6069233001413,88.97889238461232,70.22387399813658,76.41214887490648,16.767524987276538
3,100,40.098296780690355,-73.80893786065364,73090,9699,6.139236649484968,6.9511981594576735,56205,39.03257792615547,181.8125085793463,38.83254713921423,39.60984845782846,11,17,501.7191214869334,297.81072116179104,95.00173190938341,68.49110061142058,18.003371194617124
4,1,40.949442254256425,-73.74160735212963,87907,6697,27.08841724813384,7.8193257978820885,98470,86.95411688592183,152.81911731577586,255.33431847783777,6.63533367423091,6,18,755.6445404626962,139.851382118291,43.41438284548544,80.067966640257,23.13670421125407
4,2,40.22646244651825,-73.59363359472253,14026,9421,23.247950835022763,9.726887432610853,89321,80.78314518266222,138.57568553933044,560.3121060569697,36.478754168115735,11,4,224.5578273713121,349.5943581194153,57.220507601706004,85.57499202171101,13.44996952571225
4,3,41.813733154679674,-73.41263013142442,62416,6943,20.65276469241325,2.2673422689836142,125018,49.45970527637588,178.9495141662602,274.99175282235456,23.476941375721996,10,6,717.1414919422128,436.5412462049991,17.989594026060942,94.59979904831106,13.015497663755669
4,4,40.35666302485643,-73.76063016365795,8833,2986,10.296459994478472,1.349784860716421,45754,55.971743592831345,71.80015361585275,810.2742442730931,22.462631341743062,4,12,769.9979510537983,118.39108211332304,21.728618928216182,73.82508148144636,25.192559226101427
4,5,40.492696494484605,-73.93674659110133,58654,1331,19.37971525767134,2.5320116336997667,59377,52.75796224253504,131.08719568813225,240.85567887740015,43.8981344237479,11,29,724.7184885786132,57.2560908674967,43.53914169047325,74.06839271835233,18.58711071457536
4,6,40.145472523554396,-73.20986862627389,32629,4911,20.634096631578295,8.032121232440932,106575,48.22913239962101,143.91584494987174,365.2800040839202,32.45195054559882,10,2,374.070870236245,61.18678216210737,10.352269516185157,69.08830711328018,15.160157170024886
4,7,41.70252233472412,-73.20151575706957,62779,5784,8.09167284654468,2.2732207107002744,46940,9.85468514129424,46.41571557323301,711.8110061890666,42.068500786053484,11,7,473.59645916943936,90.20295603134008,49.40033295696579,69.22938360828215,12.279911374915605
4,8,41.54453511367501,-73.92447291397411,24762,3296,18.285854001917258,0.89652231235679,106349,1.7288044763363208,109.93692273131566,859.1865043281691,26.334593412902013,18,11,940.109594724867,205.06846807713728,24.488598851863728,82.5265755381582,28.594353008620402
4,9,40.00766058100064,-73.761875156746,7849,3347,5.961493038857699,1.1324345163981986,147275,63.92954726654575,170.69311064051064,739.9992423103646,44.699258175214574,9,28,772.8374152894982,499.88820354306995,75.24380777676573,64.56735120948528,17.957968060729574
4,10,41.17469558248606,-73.8257893249286,5331,9596,6.091813551403873,1.7755791971322277,55761,99.92072989434408,57.36932912944,287.6505141124548,12.188725710527489,6,5,356.667936409043,406.7780203730872,91.5181111572803,99.00348678830724,10.807241352411316
4,11,41.762595091228185,-73.67174491072267,74263,7864,26.230722840084802,6.361056346436186,148229,60.340421222024595,161.3556285012628,165.3480993168549,5.676014389125483,18,10,149.27048403363563,209.756869761311,53.37101503989797,80.1253421899328,12.89839555964092
4,12,41.45848049819514,-73.12525292651102,95753,6623,25.99452960242946,5.642835017334319,92182,82.58882264268146,60.70078182959045,404.49397448812226,19.261085621834496,16,15,357.02165461477273,482.7251490145011,38.156016520510136,63.92178152443759,18.170429151260336
4,13,40.11419815689035,-73.88945683369143,56612,2270,23.863586397402464,8.181041683217483,143096,42.63182939907013,66.74084151512598,323.3040962208836,39.829778928230404,17,11,815.9899527339833,264.7158691950722,21.779302469821836,69.42263738378006,28.312598827434563
4,14,41.7190059512498,-73.29021494977603,73918,3631,16.089385159550186,9.752445352839587,77965,74.77005140130896,46.820532994128115,69.32590376787064,28.291975927421348,16,12,965.9762886501921,180.46614318486286,86.76497830458638,75.50498500809837,13.079856246434435
4,15,41.870317144753244,-73.63667742791378,55437,9454,5.622451658370663,9.680221720457387,96324,59.13517040532095,143.8399391191534,747.7890713107168,28.150359548069275,14,19,853.7058053512606,189.43954223381812,55.67581850223983,76.05010332814912,26.376959649242202
4,16,40.86383706229166,-73.61390081116251,19706,5398,1.5626361229282475,3.2700676849610213,50431,27.519021177347568,181.91733901075546,637.5505672141175,8.235802279240051,19,26,310.5305387014464,140.28444056595805,74.3623099130058,72.59808247675038,12.659969959048945
4,17,40.30458049413531,-73.73602448029017,75408,9264,22.25231178090005,3.3630809441374976,122641,85.59251895912978,86.93562966329405,200.91121285282316,13.599753021101522,8,26,339.02883847662395,395.2550273716503,28.529857968993944,72.86745474805238,16.637174310992485
4,18,41.8863916993869,-73.06826857524618,71027,2611,15.002788184505457,6.59357387278844,37848,90.07601624507325,186.00107555821452,389.7317170972192,27.128207435854524,8,10,821.385514647168,288.22577960639006,53.343022619742634,87.2226736544286,26.471039585356507
4,19,41.25774628882661,-73.23715209765352,51411,8290,11.331582014995814,2.740831956409957,101309,85.14891816465466,96.61324903866053,421.9099637045993,49.00341620758018,11,20,293.8233545691476,181.34022966637988,25.54815864529786,75.17462392816746,27.770855674743846
4,20,41.230695681257146,-73.58805345138774,10967,8727,17.41076954795101,6.155526231931791,58876,65.6179036222687,76.44746400289829,288.97373103417334,37.48924161282402,6,10,184.16811123811857,242.20060088870034,21.587899363124993,97.90494634082668,16.879271650565705
4,21,40.63451834871373,-73.2336959288811,76133,9273,9.86380640824932,5.929827009674321,136637,67.3008166288677,9.392884481533459,570.6596513648668,39.34827103987767,13,27,976.0299095370586,405.75539871101984,31.865082551833954,96.33461041652326,7.327678912709752
4,22,40.936283883741474,-73.11245809227358,40994,5208,9.491573135377894,3.7509940531834998,30560,53.13399532366091,79.94391019488552,954.1665902267908,33.89496057614845,14,1,865.3865389110352,236.44715630909346,20.114744439003463,63.02521455338198,19.426601130642567
4,23,41.285255870421864,-73.15015739540297,18323,1710,5.856644225951232,3.790058331781995,42213,13.246895401785475,134.45653050263041,513.6050213220822,37.45052402516448,14,9,858.2810575166214,186.4436871918537,48.65031073708323,78.8282378926375,8.934289583747761
4,24,40.06213626048891,-73.05309710053949,88822,2809,21.12241952432686,1.5963275677344013,76371,57.9737114939772,133.40737142507078,912.461118390422,20.552907600535526,15,1,134.91950925599872,134.0476377040082,84.81212245809482,90.67073425353342,13.766067286428672
4,25,40.753621255548424,-73.46644556644642,81758,3329,7.038722449638219,2.5048294674976344,99672,27.967385654644318,38.30426441002963,509.2208261851012,43.95402663677294,9,13,170.68261851351883,210.38213113234912,77.288664210848,82.02762178779179,25.419834239358686
4,26,41.91918429521847,-73.20733752324838,55951,8912,3.212771171048307,7.32700183870807,40435,38.348112257504255,30.445642783373362,670.0417668424922,17.79297300929567,9,13,501.15683881258224,426.2533769952692,33.847035539989875,77.94530366470937,18.442303214774288
4,27,41.3272494415346,-73.2160281494944,6912,5230,19.735361378801283,1.5061095306851913,31725,7.8327055149218445,137.64378388154717,787.1567678461795,40.78795320714579,17,25,502.8129554571749,423.2429916952909,37.241128934087925,78.70994701498654,11.819847317496144
4,28,40.92710283577065,-73.11216207740712,67945,8305,17.121448495155292,4.039762833030835,45704,94.33101118741497,104.046097820618,680.3228469358079,40.033214602774855,15,23,404.03533898940765,224.64443090487072,31.806399628041987,96.97977131096212,18.043580644772867
4,29,40.02681890774424,-73.98055374158045,1909,472,15.607061075885895,1.8262513025310112,32431,92.11627366945491,174.8834007333357,575.3822308101695,5.40493957774651,15,13,535.7660484903372,341.6459572674821,11.652254559930157,86.15976885680993,20.464628726802886
4,30,40.61969423350656,-73.91420571510051,95792,9367,22.924123011448238,4.523140350513355,109198,35.67231693089064,118.49659878031929,837.2159880397422,6.964741792085384,6,7,900.774091265842,54.12449758271742,28.125919251449865,98.36096703891863,20.33504616305428
4,31,40.523342733275015,-73.93300890560415,33872,7533,16.31337602111018,9.694414691322567,118731,72.0333369165993,183.65700707599154,413.9600569867884,13.607481696682868,5,24,379.9330005343033,197.10196837502292,10.971855315056077,88.04045068380162,7.831743826617145
4,32,41.545761154927035,-73.50813217808279,37821,4637,3.390564888550732,7.656523367051831,54853,27.814364044891082,64.90132983378946,945.6712242574381,17.720031224352155,8,6,574.4325648692625,393.78343834652804,10.457093167815449,96.71034570540643,9.936220427278293
4,33,41.968237767652475,-73.26374605203954,87713,8260,14.678232300769649,5.716276933611654,99409,93.35931437012516,143.9919078738959,756.2755758485853,14.85766278769475,13,21,656.0318751303578,396.4881281929704,19.356343832115062,98.49461265818113,27.2555167638639
4,34,40.54069718099117,-73.17723975696767,58450,4577,14.392387965298541,3.144341058114054,53396,73.70635176441752,14.020296053488401,865.8959281662628,27.480490851916976,19,9,649.921070387732,330.88643280332167,21.8831659200996,90.24934359264853,11.898207448751574
4,35,41.80992376033983,-73.18214933658517,59418,9078,24.424439502820718,3.563904992999042,141895,47.60567021510618,198.33722807854713,772.7334247644136,14.473781979827585,10,29,310.2622872837099,234.30241726812918,80.20756213614683,90.84899261161615,10.702509447559628
4,36,41.84444663630972,-73.40743181723518,48096,3260,15.556131842644959,6.050712534377437,94610,11.305296783451013,151.48502067466495,759.9729092020376,41.4396681753768,3,23,336.7325597850372,151.05176117100336,51.895509987473176,70.60356675008144,23.357749724577687
4,37,41.271879153482864,-73.12501231194734,23117,3340,9.507110173432597,4.90694345926984,85006,40.663652688497045,76.63289371182516,796.7162634739101,25.534256924793304,16,13,558.2020466687698,116.3542628417607,65.04901080814128,82.62989226204584,22.867557909556442
4,38,41.875409230758734,-73.08774543889885,1760,7858,8.096752313687327,1.3156530663935462,30364,96.79697967699555,51.03644575484614,859.8855500722804,29.587571024528124,17,14,408.8564714865552,302.7129624351087,16.582825853045556,90.58574290456448,12.117194038606792
4,39,41.77521665898791,-73.63214930539255,8928,3033,26.19523177871679,6.619015764719286,149694,96.81122364061166,155.91057375905234,32.22475594701143,31.994860462374863,5,6,150.40207804510015,266.04852257852883,58.18337853745549,66.76499450576712,13.06124524276624
4,40,40.88044345251233,-73.1667903120422,97213,4590,10.299219887356536,5.523380134555028,33747,98.21351844361504,196.60399961527168,925.7271787526844,40.35511174450186,11,6,835.3004351478676,233.95685777202766,39.409578833954065,89.79461433865119,6.991348190510572
4,41,40.09712544659132,-73.55204630281881,91751,4637,28.953564350122466,6.415796812433943,141558,2.9736261294602606,14.346347562981677,663.2711681607486,24.421294810287915,13,1,993.3379467234943,346.5656064945506,14.541001355811137,64.18251459017367,27.025102120367695
4,42,41.05499188911652,-73.17516284060426,63008,7700,27.902561703486057,9.498292054863658,99687,84.24641068355751,144.4747015265597,87.21392774531499,9.775850868905874,1,10,980.4389171765266,121.33410531233424,53.87210519175766,74.56484227366022,20.98466053635245
4,43,40.25807281777885,-73.56968357195761,71051,5792,26.744794215478954,0.40585712134695084,32963,25.668059165026346,142.7801866793196,485.2183247461747,23.107710416649354,5,14,497.6641310299593,396.81138684210526,33.76115614647037,60.2159416873471,21.71262252877457
4,44,41.945253208865104,-73.39317343641142,79561,9380,10.30125967799552,8.676416147202234,133627,53.20868239380113,96.4712417165506,705.8377796096004,8.060460437858923,10,29,764.3356793575207,135.11241334703303,61.6142587501879,68.60975282003815,26.54062375209946
4,45,41.88437090897928,-73.48150702505777,60949,8039,8.786502209727367,6.542357799453179,103374,14.265435147316207,101.81636571329422,831.3987275728933,20.741150953021073,17,13,215.36659926918804,105.31484599953774,65.76114023007936,87.02129474480228,24.433312852054833
4,46,41.11336410536351,-73.3542407077387,79467,1459,16.78937863232589,1.6844055113191525,148499,67.8788222260245,35.216526606343244,719.5513999099655,36.76956813328971,1,12,586.5498948922561,432.32007874210615,53.212144567453585,74.92829476420508,17.331187325649644
4,47,41.1582596080701,-73.81092234622164,48482,1125,16.055728147661675,2.980575717948095,130989,60.41739381725918,24.192132447698466,87.91069844344506,28.7289903039077,13,19,715.0910383485253,357.74453352348786,55.16562183000746,91.11778109881284,26.033492975151205
4,48,41.15953291486855,-73.38106483723656,80390,3972,26.951206820460072,0.24206044422529827,30765,42.38081851735742,129.972784340515,34.45032470925017,41.461660873277914,15,14,350.39546836193995,77.72359338161115,24.62485739269973,95.80135435413747,22.150605598397277
4,49,40.49980344327378,-73.93439923505497,11846,5999,17.599824053065188,4.0451952445823505,137460,58.50778163732161,102.63400326611287,500.7338625264267,19.973036929273498,17,7,481.7665501713786,251.0099247850992,32.87325521150329,93.00539502645677,17.131390103681028
4,50,41.08681170439653,-73.69523908720268,66532,9940,3.491401257881794,7.141191409249159,56855,44.38559911405694,37.60314343925779,656.6053659589369,11.681743235237798,4,15,190.55797950033107,189.3343145012806,69.73609246245445,86.63137605875484,12.155607680999859
4,51,40.92020525311538,-73.80655277198807,62918,4708,27.005649947324592,2.1070666507490623,138828,0.5443709191690571,7.034926306319322,912.7033777003753,39.88993684486622,17,14,778.2491183301885,480.0377577755397,79.48805714931565,93.69485335273288,24.015164534751545
